valor,hora,localizacao,tipo_conta,chave_pix,chave_historico_fraude,fraude
2158.14,9,PR,salario,10061333723,False,1
2673.33,18,RJ,poupanca,41632260871,False,1
218.61,21,BA,poupanca,54691222463,False,0
2011.55,16,BA,salario,80067922251,False,1
282.44,11,MG,salario,19205633531,True,1
1116.53,14,PR,poupanca,55536464689,True,1
2435.55,20,SP,salario,67991554361,False,1
2821.82,7,BA,salario,12820380064,False,1
178.5,9,RJ,corrente,93029957024,True,1
2856.81,20,RS,corrente,41632260871,False,1
1355.92,7,MG,salario,37459869587,False,0
567.73,23,MG,salario,50238649095,True,1
1947.33,15,MG,salario,51569063073,False,0
1792.78,12,RJ,corrente,81339235185,False,0
298.7,0,RS,salario,59495094020,True,1
2166.51,15,SP,corrente,92076109629,True,1
953.04,9,PR,poupanca,47742701150,False,0
987.04,8,RS,corrente,68519683977,True,1
206.3,20,MG,poupanca,94414354471,True,1
2987.58,1,BA,salario,21746943406,True,1
1314.17,2,RS,poupanca,19205633531,True,1
925.65,20,RJ,salario,14307827127,True,1
849.04,1,RS,corrente,65359395034,True,1
2692.37,1,BA,salario,08318106257,True,1
2297.66,23,PR,corrente,41136801401,False,1
1679.6,19,MG,salario,46792295310,True,1
1181.21,4,MG,salario,58629150349,True,1
2690.07,2,RS,corrente,18764667202,False,1
1050.33,15,RS,corrente,75348920787,False,0
730.11,10,SP,poupanca,30242900384,False,0
265.16,16,BA,poupanca,45792592153,True,1
2309.02,23,BA,corrente,29287476034,True,1
2419.96,19,BA,salario,63520066428,True,1
2423.04,11,PR,salario,52640027048,True,1
2393.7,15,RS,salario,36115533445,False,1
2797.4,22,RJ,salario,52640027048,True,1
1421.19,5,RS,poupanca,66886455562,False,1
2970.04,8,MG,salario,83723909547,True,1
1813.78,9,BA,corrente,93029957024,True,1
2317.27,10,SP,salario,79064286259,True,1
1111.59,8,PR,salario,91300470923,True,1
246.72,22,RS,poupanca,39116138805,False,0
1867.37,3,PR,poupanca,83153281808,True,1
1976.42,1,BA,salario,65359395034,True,1
2821.09,2,MG,corrente,27934995851,False,1
2882.97,12,RJ,corrente,37835678737,False,1
2586.74,20,SP,poupanca,30408761018,False,1
589.36,7,RS,poupanca,08318106257,True,1
433.34,6,RS,poupanca,14307827127,True,1
1453.87,5,RS,poupanca,10177727566,True,1
577.73,13,RJ,salario,39903159244,True,1
1273.97,15,RJ,poupanca,73011702558,True,1
1183.45,5,SP,corrente,72672213626,False,1
1755.49,5,PR,poupanca,83448860355,False,1
2005.36,16,RJ,corrente,63520066428,True,1
2019.24,17,MG,corrente,87129328005,True,1
502.88,6,SP,corrente,54691222463,False,1
238.29,19,SP,salario,73644360269,False,0
1074.18,4,BA,corrente,86940505221,True,1
2061.65,23,BA,salario,37249484758,True,1
1427.96,6,MG,salario,30408761018,False,1
1653.87,22,RJ,poupanca,56471803671,False,0
2206.7,1,PR,poupanca,04053280886,True,1
227.87,13,RS,poupanca,15005709637,True,1
41.35,23,PR,poupanca,64663588335,True,1
1673.64,13,RS,poupanca,40730672005,False,0
133.15,7,BA,salario,50238649095,True,1
2212.14,6,RS,salario,51569063073,False,1
185.77,21,RS,corrente,21626385922,False,0
730.43,5,SP,corrente,03192263922,True,1
505.36,18,SP,corrente,95399207452,True,1
2491.65,15,SP,poupanca,16882389903,False,1
1128.76,20,RJ,poupanca,31023511180,True,1
2289.26,22,MG,salario,82173201296,False,1
410.11,23,RJ,poupanca,52003759238,False,0
2165.19,4,PR,corrente,61556028729,True,1
2675.41,22,RS,corrente,74883987438,True,1
1895.88,6,RJ,salario,42277751405,False,1
2049.5,19,RS,poupanca,49357956639,False,1
588.58,10,SP,poupanca,63938194875,True,1
1699.07,17,RJ,salario,81339235185,False,0
654.21,13,BA,salario,37249484758,True,1
1612.34,17,RS,poupanca,78500669606,True,1
2220.89,9,RS,corrente,51569063073,False,1
761.73,13,BA,salario,83510998769,True,1
153.91,6,SP,poupanca,67991554361,False,0
793.55,2,SP,salario,25040813895,False,1
1174.91,15,MG,poupanca,20584103208,False,0
2525.81,5,SP,salario,17692725060,True,1
2726.04,15,PR,corrente,61556028729,True,1
1905.82,12,RJ,poupanca,12524583660,True,1
1940.65,18,RS,poupanca,78311095468,False,0
2573.75,21,SP,corrente,98529663978,False,1
2739.63,6,PR,corrente,25085304658,True,1
2183.75,4,BA,salario,37159394005,True,1
467.63,6,BA,poupanca,08318106257,True,1
2149.56,3,SP,salario,83448860355,False,1
396.86,3,RJ,corrente,44129226281,False,1
2425.46,0,RS,poupanca,46792295310,True,1
1561.69,17,PR,salario,59553028995,False,0
1343.62,23,SP,poupanca,81647904478,True,1
1282.94,2,PR,salario,98529663978,False,1
2324.15,17,MG,salario,03997709892,True,1
197.83,6,RJ,salario,67069670947,False,0
2987.99,20,BA,poupanca,38563236869,True,1
905.8,21,BA,corrente,18764667202,False,0
2546.59,7,PR,poupanca,73276745078,False,1
1793.17,12,MG,corrente,44129226281,False,0
456.07,3,RJ,poupanca,49392613224,True,1
2110.54,22,SP,salario,30242900384,False,1
986.09,9,PR,poupanca,57083290112,True,1
1230.87,19,RS,salario,39903159244,True,1
2292.08,1,SP,poupanca,98529663978,False,1
1155.09,7,MG,poupanca,65359395034,True,1
1066.22,21,BA,salario,25040813895,False,0
1206.15,3,BA,corrente,46792295310,True,1
2502.1,7,BA,corrente,48526971262,False,1
2276.55,9,RJ,corrente,98529663978,False,1
36.35,23,MG,corrente,85810622193,False,0
1291.07,11,PR,corrente,26155691079,False,0
674.41,3,RJ,salario,21626385922,False,1
89.31,10,MG,poupanca,84386939369,False,0
2807.44,4,BA,salario,08522663396,False,1
1597.27,4,BA,corrente,92076109629,True,1
36.92,10,MG,salario,41029137614,True,1
2342.73,22,BA,corrente,57416196987,True,1
1086.04,19,PR,salario,30242900384,False,0
1973.66,4,PR,poupanca,57083290112,True,1
1614.25,23,MG,corrente,36889760558,False,0
1209.43,0,RS,salario,19169000772,True,1
106.81,3,MG,poupanca,63054567080,False,0
540.85,2,RS,salario,30408761018,False,1
1675.18,21,PR,corrente,82074945903,True,1
2926.88,17,SP,poupanca,03192263922,True,1
902.22,1,BA,poupanca,76983676208,True,1
2842.1,8,SP,salario,72672213626,False,1
226.78,12,RJ,corrente,52640027048,True,1
2996.11,16,PR,corrente,76503735817,True,1
2475.82,10,RJ,corrente,16996218396,False,1
77.57,10,RS,salario,81339235185,False,0
1750.84,11,BA,salario,35570212798,False,0
659.83,7,BA,corrente,19205633531,True,1
2648.4,14,SP,poupanca,52003759238,False,1
1187.16,8,MG,salario,20689984320,False,0
2767.43,8,RJ,salario,26155691079,False,1
1209.95,11,RJ,corrente,08817877637,True,1
1612.6,9,SP,poupanca,11236985035,False,0
2886.19,20,RJ,poupanca,17692721081,True,1
874.82,21,SP,corrente,65836105655,True,1
2983.96,14,SP,salario,92076109629,True,1
2163.28,8,SP,salario,83417849270,True,1
1937.7,9,PR,poupanca,25040813895,False,0
2031.97,0,RS,poupanca,68519683977,True,1
322.77,19,SP,corrente,37459869587,False,0
1636.63,22,PR,corrente,88951849805,False,0
2622.29,0,PR,corrente,56666895189,False,1
1640.34,5,SP,poupanca,54691222463,False,1
1740.0,2,RS,salario,31408095094,True,1
1842.12,8,BA,corrente,73276745078,False,0
258.54,7,RS,poupanca,61556028729,True,1
782.72,17,PR,poupanca,47880396776,True,1
2283.99,8,RS,poupanca,56580525157,False,1
1081.87,1,PR,corrente,63359298933,False,1
1349.53,4,BA,corrente,13244572352,False,1
2760.3,9,PR,poupanca,98202922779,False,1
2250.96,4,MG,poupanca,73011702558,True,1
1844.24,21,PR,poupanca,29287476034,True,1
607.73,8,RS,poupanca,14307827127,True,1
1330.95,21,PR,salario,36115533445,False,0
2723.7,12,RS,salario,67069670947,False,1
358.64,5,PR,corrente,30881965821,True,1
334.35,14,RJ,poupanca,67991554361,False,0
591.55,16,RJ,corrente,77158262024,False,0
60.11,11,RJ,salario,13244572352,False,0
2050.73,3,RJ,corrente,73011702558,True,1
2433.43,23,RJ,corrente,36889760558,False,1
1310.55,8,RJ,corrente,88951849805,False,0
1898.78,20,BA,salario,31023511180,True,1
706.44,0,BA,corrente,12820380064,False,1
1669.86,19,RJ,corrente,85388295094,False,0
105.22,14,RS,corrente,52640027048,True,1
873.69,10,MG,corrente,25085304658,True,1
66.23,17,MG,corrente,81647904478,True,1
808.08,6,PR,salario,40074279911,True,1
1477.5,2,BA,poupanca,98529663978,False,1
1431.83,1,SP,poupanca,40730672005,False,1
1100.26,1,SP,corrente,63938194875,True,1
468.76,19,MG,corrente,60859513222,False,0
1515.16,23,RJ,poupanca,46005520766,True,1
230.75,14,PR,corrente,34372337376,False,0
1344.28,0,MG,salario,64663588335,True,1
1329.51,22,RS,poupanca,03192263922,True,1
1951.72,0,RS,salario,63520066428,True,1
2096.11,18,BA,poupanca,19169000772,True,1
2036.04,10,SP,poupanca,83181669880,True,1
2138.73,9,MG,poupanca,92076109629,True,1
1606.08,23,SP,salario,39903159244,True,1
2947.24,18,RJ,poupanca,50238649095,True,1
1082.34,19,SP,poupanca,69576019160,False,0
153.98,9,RS,salario,83181669880,True,1
1873.98,21,BA,salario,30242900384,False,0
1226.85,9,RJ,poupanca,68131275918,True,1
2140.53,12,RJ,salario,39891119814,False,1
2716.13,21,RJ,salario,25396619266,True,1
825.69,11,SP,salario,13647098139,True,1
177.72,2,PR,poupanca,17528240273,True,1
459.53,0,BA,salario,12820380064,False,1
2416.67,2,MG,poupanca,21746943406,True,1
1446.22,17,RS,poupanca,67946617739,True,1
1695.22,19,PR,corrente,08318106257,True,1
2286.14,15,BA,salario,39891119814,False,1
546.01,17,MG,poupanca,45457893282,False,0
539.55,4,PR,poupanca,68708727126,True,1
1150.43,1,RS,salario,78500669606,True,1
459.67,12,BA,poupanca,37942150531,False,0
69.33,13,RS,poupanca,72898095707,False,0
1817.08,4,PR,corrente,86331739374,True,1
1903.46,19,RJ,poupanca,61051923157,True,1
2422.24,19,MG,corrente,74796968696,False,1
2494.75,8,MG,corrente,09235067444,True,1
1862.93,21,PR,poupanca,83510998769,True,1
1923.1,15,MG,poupanca,92275910935,False,0
397.98,6,BA,poupanca,40730672005,False,1
1501.42,9,PR,corrente,17692721081,True,1
635.11,4,MG,salario,09141030384,False,1
1574.19,1,RJ,salario,25396619266,True,1
1449.81,19,RJ,corrente,55536464689,True,1
1210.7,11,BA,poupanca,68660923607,True,1
2554.8,23,RS,poupanca,87129328005,True,1
712.26,16,BA,poupanca,35075520981,True,1
385.21,11,RS,poupanca,45995363582,True,1
1065.04,18,SP,poupanca,67946617739,True,1
1435.81,19,RJ,corrente,68131275918,True,1
1619.71,19,RJ,poupanca,68131275918,True,1
1473.5,22,PR,corrente,39903159244,True,1
950.85,23,MG,salario,52593521235,False,0
2741.57,10,SP,salario,85810622193,False,1
2277.52,21,RJ,salario,15451898736,False,1
1701.03,6,MG,salario,85388295094,False,1
259.36,21,SP,salario,45792592153,True,1
1875.48,4,SP,poupanca,75752779644,True,1
1234.46,13,RS,salario,68660923607,True,1
1731.16,21,MG,corrente,37159394005,True,1
2904.99,11,SP,salario,75674448024,True,1
2254.21,3,MG,corrente,15451898736,False,1
2688.04,2,BA,salario,86536455916,False,1
51.22,11,MG,poupanca,83417849270,True,1
1119.28,4,PR,corrente,49392613224,True,1
2132.76,16,BA,poupanca,68866314169,False,1
373.93,21,BA,poupanca,57416196987,True,1
843.72,9,PR,salario,57416196987,True,1
2760.27,10,BA,salario,80042974154,True,1
2991.93,22,RS,poupanca,62216586388,True,1
1347.87,20,MG,poupanca,08318106257,True,1
2915.53,20,MG,corrente,64663588335,True,1
1702.07,19,RS,corrente,35570212798,False,0
2157.08,11,SP,salario,37159394005,True,1
2940.43,3,PR,poupanca,67946617739,True,1
2395.86,4,PR,salario,55536464689,True,1
1912.11,21,RJ,poupanca,15451898736,False,0
2169.7,5,MG,corrente,16759032692,False,1
1162.72,22,PR,salario,15451898736,False,0
1170.07,15,RJ,poupanca,68708727126,True,1
2688.04,19,RJ,salario,82173201296,False,1
2967.23,17,RJ,corrente,45601621040,True,1
2901.43,0,SP,corrente,61051923157,True,1
733.59,8,RJ,poupanca,25396619266,True,1
1521.34,9,RS,corrente,36889760558,False,0
1331.85,1,RJ,salario,21746943406,True,1
125.26,16,RS,poupanca,80068228392,False,0
2577.38,5,MG,salario,07138266565,False,1
1310.12,21,BA,corrente,48526971262,False,0
1207.13,1,BA,poupanca,67069670947,False,1
2107.24,13,BA,corrente,19169000772,True,1
1458.21,1,RS,salario,72898095707,False,1
2887.97,20,RJ,corrente,55536464689,True,1
1663.1,21,PR,corrente,87133689075,True,1
1052.68,18,RJ,corrente,10144660336,False,0
1070.25,19,MG,poupanca,49357956639,False,0
1845.11,20,PR,poupanca,47742701150,False,0
464.12,1,SP,salario,50238649095,True,1
2442.61,12,PR,corrente,82074945903,True,1
154.43,16,BA,salario,66886455562,False,0
1569.54,5,PR,corrente,19130780869,True,1
1861.5,20,MG,poupanca,35254229622,True,1
1162.68,16,RJ,poupanca,86333340824,True,1
1579.84,7,RS,salario,46005520766,True,1
1340.88,17,MG,salario,72672213626,False,0
1488.89,5,BA,poupanca,63359298933,False,1
1705.39,4,MG,corrente,74883987438,True,1
2612.72,14,BA,corrente,83417849270,True,1
1161.7,6,BA,poupanca,08318106257,True,1
680.62,12,RS,corrente,25085304658,True,1
1175.93,16,PR,corrente,31023511180,True,1
578.5,7,MG,corrente,39703351764,False,0
2034.44,18,RJ,salario,68519683977,True,1
2203.52,11,PR,salario,74718726916,True,1
2876.33,23,BA,poupanca,69576019160,False,1
1903.66,11,MG,poupanca,80068228392,False,0
2884.26,7,RJ,salario,75348920787,False,1
198.68,11,SP,salario,75348920787,False,0
1490.56,14,MG,salario,76503735817,True,1
2985.48,9,RJ,salario,38563236869,True,1
1445.71,0,MG,corrente,84995116803,True,1
315.07,20,RS,salario,72898095707,False,0
2625.26,21,SP,corrente,49357956639,False,1
1303.78,18,BA,salario,29287476034,True,1
2884.49,18,SP,salario,55536464689,True,1
1151.24,3,RJ,corrente,83181669880,True,1
12.2,9,PR,poupanca,63054567080,False,0
1217.45,17,RS,corrente,03997709892,True,1
1562.91,22,PR,corrente,41029137614,True,1
1496.68,7,SP,poupanca,86536455916,False,0
2347.36,14,SP,corrente,12971737855,True,1
1098.65,17,PR,poupanca,20689984320,False,0
755.68,13,RS,corrente,73644360269,False,0
443.7,19,PR,salario,95399207452,True,1
1951.57,0,BA,poupanca,83181669880,True,1
1033.15,21,BA,corrente,37159394005,True,1
281.89,1,MG,poupanca,36889760558,False,0
1836.34,9,BA,corrente,36115533445,False,0
1936.15,2,PR,corrente,41136801401,False,1
2983.05,16,RS,poupanca,16759032692,False,1
2509.85,22,MG,corrente,86333340824,True,1
1206.15,19,BA,salario,90742287565,True,1
752.24,4,RJ,salario,11236985035,False,1
1463.73,23,RS,salario,30242900384,False,0
1193.69,14,MG,poupanca,30408761018,False,0
627.54,14,MG,corrente,61051923157,True,1
1738.01,6,RS,salario,68519683977,True,1
401.66,6,RJ,salario,73644360269,False,1
70.79,4,RS,salario,35570212798,False,0
2564.62,4,RS,corrente,75752779644,True,1
740.52,19,SP,corrente,92076109629,True,1
659.61,3,BA,poupanca,61556028729,True,1
2837.7,22,SP,salario,83153281808,True,1
1651.29,22,MG,salario,29287476034,True,1
663.51,17,RJ,corrente,37835678737,False,0
1822.12,19,MG,corrente,84995116803,True,1
467.16,14,RS,corrente,62216586388,True,1
660.05,10,BA,poupanca,08817877637,True,1
620.11,12,RJ,poupanca,77158262024,False,0
997.08,18,BA,corrente,16759032692,False,0
1802.37,17,RJ,poupanca,99501588275,False,0
149.85,3,BA,poupanca,63520066428,True,1
842.08,0,RJ,poupanca,20689984320,False,1
81.44,7,SP,poupanca,57173182295,True,1
1327.63,0,RJ,salario,80042974154,True,1
1613.19,20,SP,salario,10144660336,False,0
1225.58,3,MG,poupanca,67946617739,True,1
845.76,12,BA,corrente,47742701150,False,0
978.57,8,SP,corrente,30726410913,False,0
1415.54,16,RS,salario,92076109629,True,1
982.99,11,RJ,poupanca,03997709892,True,1
2366.01,11,SP,corrente,28799064762,True,1
1323.41,15,RS,salario,52003759238,False,0
998.41,6,BA,corrente,81339235185,False,1
2723.16,14,PR,corrente,16759032692,False,1
2865.26,18,SP,corrente,45995363582,True,1
1545.91,6,BA,corrente,54691222463,False,1
414.17,2,RJ,salario,74718726916,True,1
921.42,13,MG,corrente,39903159244,True,1
1487.18,11,RS,corrente,90742287565,True,1
1306.69,20,BA,poupanca,25085304658,True,1
1004.4,20,RJ,corrente,60859513222,False,0
2475.22,19,RJ,corrente,19169000772,True,1
536.92,18,RJ,salario,65359395034,True,1
1751.12,22,BA,poupanca,17528240273,True,1
1399.8,18,RS,corrente,15005709637,True,1
2165.72,19,BA,poupanca,41136801401,False,1
1322.53,10,SP,corrente,73276745078,False,0
2862.78,0,RS,salario,52593521235,False,1
2175.48,11,PR,poupanca,28789172327,True,1
79.36,15,MG,salario,50833850004,True,1
76.34,15,RS,poupanca,58504544914,False,0
1434.75,12,BA,corrente,19169000772,True,1
138.52,14,BA,salario,95399207452,True,1
2729.89,16,BA,corrente,95287569506,False,1
14.36,4,RJ,salario,46005520766,True,1
610.2,14,RS,salario,72672213626,False,0
966.18,20,PR,corrente,14307827127,True,1
285.55,9,SP,poupanca,49357956639,False,0
1794.96,5,RS,poupanca,15005709637,True,1
1784.88,23,RJ,salario,67946617739,True,1
1662.9,10,RS,corrente,77158262024,False,0
2485.92,23,RS,poupanca,78311095468,False,1
91.63,7,BA,salario,86333340824,True,1
344.8,19,RJ,corrente,74796968696,False,0
587.53,1,RS,corrente,52640027048,True,1
2318.4,4,PR,salario,65836105655,True,1
1179.4,22,SP,poupanca,76503735817,True,1
798.16,14,SP,corrente,95287569506,False,0
494.93,19,MG,corrente,18764667202,False,0
1081.69,10,RJ,salario,83086204376,True,1
1527.01,9,BA,corrente,88951849805,False,0
1060.18,15,PR,salario,58504544914,False,0
1704.27,20,PR,salario,92275910935,False,0
1490.94,8,RJ,corrente,12971737855,True,1
338.61,4,SP,poupanca,65359395034,True,1
1327.89,19,MG,salario,37159394005,True,1
2587.13,23,RJ,corrente,03192263922,True,1
655.42,11,MG,corrente,40730672005,False,0
2494.85,13,RS,poupanca,30726410913,False,1
982.69,4,RS,corrente,35254229622,True,1
1371.03,18,SP,salario,40981295265,False,0
1918.65,10,BA,poupanca,30242900384,False,0
2849.75,21,PR,corrente,30881965821,True,1
2246.52,22,RS,corrente,86331739374,True,1
1878.24,1,BA,salario,03421792842,False,1
2497.14,2,RS,salario,07138266565,False,1
2099.76,8,BA,corrente,78311095468,False,1
790.86,9,MG,corrente,38645874361,False,0
388.68,2,RS,poupanca,03997709892,True,1
1237.75,20,RJ,salario,08522663396,False,0
1573.06,6,SP,salario,45792592153,True,1
1711.52,22,MG,corrente,60996969166,False,0
483.77,2,RJ,salario,81647904478,True,1
1723.69,10,PR,poupanca,82074945903,True,1
2195.61,19,RJ,poupanca,63359298933,False,1
218.27,9,RJ,poupanca,67342987252,True,1
2117.2,19,PR,corrente,68131275918,True,1
2375.32,15,SP,salario,82173201296,False,1
2707.17,6,SP,poupanca,18764667202,False,1
2214.01,11,RS,poupanca,00011120086,False,1
2250.85,15,SP,poupanca,08522663396,False,1
2636.42,15,SP,salario,99501588275,False,1
1435.21,12,MG,corrente,62216586388,True,1
2456.23,8,RS,poupanca,74718726916,True,1
2053.81,17,RS,poupanca,39891119814,False,1
178.62,19,RJ,corrente,37159394005,True,1
1460.73,21,SP,salario,37159394005,True,1
733.38,5,MG,poupanca,75752779644,True,1
1795.59,1,RJ,salario,57416196987,True,1
986.07,3,BA,poupanca,83086204376,True,1
2219.67,1,BA,poupanca,97622039231,False,1
1215.98,14,RJ,poupanca,28789172327,True,1
2173.31,2,RS,corrente,73276745078,False,1
1590.34,9,MG,salario,68660923607,True,1
1584.92,20,MG,salario,77158262024,False,0
1009.72,9,SP,salario,16996218396,False,0
2761.94,22,RJ,poupanca,45601621040,True,1
1503.32,22,RS,corrente,12971737855,True,1
1455.89,4,PR,corrente,30726410913,False,1
2773.36,13,SP,corrente,59495094020,True,1
1171.85,12,MG,poupanca,09235067444,True,1
1566.78,6,PR,poupanca,62216586388,True,1
870.34,10,PR,salario,82173201296,False,0
1382.32,17,SP,corrente,12428018704,True,1
439.22,10,RS,salario,98529663978,False,0
556.5,7,PR,poupanca,59495094020,True,1
2438.46,6,MG,salario,35570212798,False,1
2191.84,5,RJ,corrente,30881965821,True,1
2222.85,0,MG,corrente,86331739374,True,1
2889.07,9,RS,poupanca,60859513222,False,1
1674.91,8,RJ,salario,40981295265,False,0
73.05,7,RS,poupanca,36889760558,False,0
2868.2,21,SP,corrente,42277751405,False,1
688.02,4,RJ,poupanca,52003759238,False,1
1806.33,23,PR,poupanca,87133689075,True,1
227.59,20,SP,salario,98809589191,True,1
2124.89,16,MG,corrente,13461210683,True,1
336.81,10,SP,corrente,56471803671,False,0
1454.79,3,PR,corrente,99501588275,False,1
288.66,15,BA,salario,75752779644,True,1
364.09,7,PR,corrente,95399207452,True,1
497.5,4,BA,salario,81647904478,True,1
582.7,11,BA,salario,39116138805,False,0
1894.1,1,BA,corrente,63938194875,True,1
1674.72,11,RJ,salario,45601621040,True,1
2116.9,17,BA,corrente,74718726916,True,1
2756.99,19,RS,corrente,94414354471,True,1
2233.58,12,RJ,corrente,87129328005,True,1
1000.36,8,RS,corrente,47742701150,False,0
682.16,17,RS,salario,21626385922,False,0
752.94,9,SP,corrente,45995363582,True,1
2542.49,22,BA,salario,10061333723,False,1
725.56,16,SP,salario,00011120086,False,0
367.56,19,BA,poupanca,41029137614,True,1
2705.86,17,SP,corrente,24150037879,False,1
2313.77,23,BA,salario,08817877637,True,1
